,장기요양기관기호,장기요양기관유형코드,장기요양기관이름,시도코드,시군구코드,장기요양기관지정일,설치신고일자
4887,31138000178,C01,주사랑재가장기요양기관,11,380,20111227,20111227
4888,31138000178,C02,주사랑재가장기요양기관,11,380,20111227,20111227
4889,31138000181,C01,응서방문요양센터,11,380,20120402,20120402
4890,31138000181,C02,응서방문요양센터,11,380,20120402,20120402
4891,31138000186,C06,(주)가가호호,11,380,20120620,20120620
4892,31138000188,C01,한국요양복지센터,11,380,20120725,20120725
4893,31138000193,C06,실버케어코리아,11,380,20120917,20120917
4894,31138000194,C01,로뎀재가노인복지센터,11,380,20120925,20120925
4895,31138000194,C02,로뎀재가노인복지센터,11,380,20120925,20120925
4896,31138000197,C01,재가나눔요양센터,11,380,20121207,20121207
4897,31138000197,C02,재가나눔요양센터,11,380,20121207,20121207
4898,31138000197,C05,재가나눔요양센터,11,380,20121207,20121207
4899,31138000198,C01,한결방문요양센터,11,380,20121224,20121224
4900,31138000198,C02,한결방문요양센터,11,380,20121224,20121224
4901,31138000199,C01,소망노인재가복지센터,11,380,20130121,20130121
4902,31138000199,C02,소망노인재가복지센터,11,380,20130121,20130121
4903,31138000211,C01,김동은데이케어센터,11,380,20130614,20130614
4904,31138000211,C03,김동은데이케어센터,11,380,20130614,20130614
4905,31138000213,C06,제이에스 아너스케어,11,380,20130702,20130702
4906,31138000218,C06,주식회사 무진바이오시스템,11,380,20131113,20131113
4907,31138000219,C01,(주)한사랑복지센터,11,380,20131219,20131219
4908,31138000219,C02,(주)한사랑복지센터,11,380,20131219,20131219
4909,31138000220,C01,엘림홈케어,11,380,20140106,20140106
4910,31138000220,C02,엘림홈케어,11,380,20140106,20140106
4911,31138000223,C01,참소망요양복지센터,11,380,20140301,20140301
4912,31138000227,C01,예은재가방문요양센터,11,380,20140430,20140430
4913,31138000228,C01,힐링재가요양센터,11,380,20140527,20140527
4914,31138000228,C02,힐링재가요양센터,11,380,20140527,20140527
4915,31138000229,C06,가가호호 복지용구,11,380,20140701,20140701
4916,31138000233,C01,스마일시니어 방문요양센터 은평지점,11,380,20141127,20141127
4917,31138000233,C02,스마일시니어 방문요양센터 은평지점,11,380,20141127,20141127
4918,31138000235,C01,해피안 방문요양센터,11,380,20141128,20141128
4919,31138000237,C01,사랑나무방문요양센터,11,380,20150223,20150223
4920,31138000237,C02,사랑나무방문요양센터,11,380,20150223,20150223
4921,31138000239,C03,한마음주야간보호센터,11,380,20150313,20150313
4922,31138000240,C01,믿음노인복지센터,11,380,20150330,20150330
4923,31138000240,C02,믿음노인복지센터,11,380,20150330,20150330
4924,31138000242,C06,은평의료기,11,380,20150420,20150420
4925,31138000244,C01,엘림재가복지센터,11,380,20150429,20150429
4926,31138000244,C02,엘림재가복지센터,11,380,20150429,20150429
4927,31138000248,C01,참사랑요양케어노인복지센터,11,380,20150604,20150604
4928,31138000248,C02,참사랑요양케어노인복지센터,11,380,20150604,20150604
4929,31153000334,C01,따스아리 재가요양복지센터,11,530,20190821,20190821
4930,31153000334,C02,따스아리 재가요양복지센터,11,530,20190821,20190821
4931,31153000335,C01,가가호호복지통합센터,11,530,20191001,20191001
4932,31153000335,C02,가가호호복지통합센터,11,530,20191001,20191001
4933,31153000337,C01,강이보이는장기요양센터,11,530,20191001,20191001
4934,31153000339,C01,온수재가복지센터,11,530,20191031,20191031
4935,31153000339,C02,온수재가복지센터,11,530,20191031,20191031
4936,31153000341,C01,오류행복노인복지센터,11,530,20191106,20191106
4937,31153000341,C02,오류행복노인복지센터,11,530,20191106,20191106
4938,31153000342,C01,서울한마음재가복지센터,11,530,20191106,20191106
4939,31153000342,C02,서울한마음재가복지센터,11,530,20191106,20191106
4940,31153000344,C01,한마음재가복지센터,11,530,20191118,20191118
4941,31153000344,C02,한마음재가복지센터,11,530,20191118,20191118
4942,31153000346,C01,두손재가복지센터,11,530,20191209,20191209
4943,31153000346,C02,두손재가복지센터,11,530,20191209,20191209
4944,31153000347,C01,건강소망복지센터A,11,530,20191209,20191209
4945,31153000349,C01,약속사회복지재가센터,11,530,20191224,20191224
4946,31153000349,C02,약속사회복지재가센터,11,530,20191224,20191224
4947,31153000350,C01,한빛재가노인복지센터,11,530,20191224,20191224
4948,31153000354,C01,우리재가노인복지센터,11,530,20191226,20191226
4949,31153000354,C02,우리재가노인복지센터,11,530,20191226,20191226
4950,31153000355,C01,사랑모아재가복지센터,11,530,20191226,20191226
4951,31153000355,C02,사랑모아재가복지센터,11,530,20191226,20191226
4952,31154500004,C01,창세종합복지주식회사,11,545,20080528,20080526
4953,31154500007,C01,금천요양복지센터,11,545,20080603,20080602
4954,31154500007,C02,금천요양복지센터,11,545,20080603,20080602
4955,31154500026,C01,보람노인장기요양센터,11,545,20080714,20080711
4956,31154500026,C02,보람노인장기요양센터,11,545,20080714,20080711
4957,31154500037,C01,한마음요양복지센터,11,545,20081017,20081014
4958,31154500037,C02,한마음요양복지센터,11,545,20081017,20081014
4959,31154500037,C06,한마음요양복지센터,11,545,20081017,20081014
4960,31154500052,C01,우리홈케어센터,11,545,20090210,20090205
4961,31154500052,C02,우리홈케어센터,11,545,20090210,20090205
4962,31154500058,C01,소망방문요양센터,11,545,20090320,20090317
4963,31154500058,C02,소망방문요양센터,11,545,20090320,20090317
4964,31154500075,C01,신유재가노인복지센터,11,545,20090813,20090807
4965,31154500075,C02,신유재가노인복지센터,11,545,20090813,20090807
4966,31126000153,C01,한국재가장기요양기관,11,260,20101129,20101129
4967,31126000153,C02,한국재가장기요양기관,11,260,20101129,20101129
4968,31126000154,C06,현대의료기상사,11,260,20110124,20110124
4969,31126000157,C06,행복의료기,11,260,20110317,20110317
4970,31126000159,C01,두레방문요양센터,11,260,20110321,20110321
4971,31126000159,C02,두레방문요양센터,11,260,20110321,20110321
4972,31126000160,C06,헬스마일 서울의료원점,11,260,20110324,20110324
4973,31126000166,C01,한세재가노인복지센터,11,260,20110401,20110401
4974,31126000166,C02,한세재가노인복지센터,11,260,20110401,20110401
4975,31126000167,C06,베스트케어,11,260,20110408,20110408
4976,31126000172,C06,(주)케어로알엔디,11,260,20110519,20110519
4977,31126000176,C01,희망재가노인복지센터,11,260,20110825,20110825
4978,31126000176,C02,희망재가노인복지센터,11,260,20110825,20110825
4979,31126000178,C01,마음플러스 방문요양센터,11,260,20111115,20111115
4980,31126000178,C02,마음플러스 방문요양센터,11,260,20111115,20111115
4981,31126000188,C01,한마음재가복지센터,11,260,20120210,20120210
4982,31126000188,C02,한마음재가복지센터,11,260,20120210,20120210
4983,31126000192,C01,가톨릭노인복지센터,11,260,20120330,20120330
4984,31126000192,C02,가톨릭노인복지센터,11,260,20120330,20120330
4985,31126000195,C01,늘푸른재가센터,11,260,20120430,20120430
4986,31126000195,C02,늘푸른재가센터,11,260,20120430,20120430
4987,31126000205,C06,행복한노인복지용구,11,260,20121227,20121227
4988,31126000237,C01,수재가요양노인복지센터,11,260,20140110,20140110
4989,31126000237,C02,수재가요양노인복지센터,11,260,20140110,20140110
4990,31126000238,C01,삼양재가요양센터,11,260,20140120,20140120
4991,31126000238,C02,삼양재가요양센터,11,260,20140120,20140120
4992,31126000239,C06,예담케어,11,260,20140128,20140128
4993,31126000247,C01,물리치료와누리예케어,11,260,20140701,20140701
4994,31126000247,C02,물리치료와누리예케어,11,260,20140701,20140701
4995,31126000248,C01,등대재가복지쎈타,11,260,20140625,20140625
4996,31126000248,C02,등대재가복지쎈타,11,260,20140625,20140625
4997,31126000256,C01,고사리 노인복지센터,11,260,20141024,20141024
4998,31126000256,C02,고사리 노인복지센터,11,260,20141024,20141024
4999,31126000259,C01,중랑제일재가복지센터,11,260,20141103,20141103
5000,31126000259,C02,중랑제일재가복지센터,11,260,20141103,20141103
5001,31126000265,C01,정다운 재가복지센터,11,260,20150115,20150115
5002,31126000265,C02,정다운 재가복지센터,11,260,20150115,20150115
5003,31153000094,C01,구로소망 노인복지센터,11,530,20090817,20090817
5004,31153000094,C02,구로소망 노인복지센터,11,530,20090817,20090817
5005,31153000100,C01,새사랑노인복지센터,11,530,20091009,20091001
5006,31153000100,C02,새사랑노인복지센터,11,530,20091009,20091001
5007,31153000104,C01,어르신먼저노인복지센터,11,530,20091116,20091109
5008,31153000104,C02,어르신먼저노인복지센터,11,530,20091116,20091109
5009,31153000106,C01,늘푸른복지센터,11,530,20091120,20091120
5010,31153000106,C02,늘푸른복지센터,11,530,20091120,20091120
5011,31153000108,C01,민들레노인복지센터,11,530,20091130,20091123
5012,31153000108,C02,민들레노인복지센터,11,530,20091130,20091123
5013,31153000109,C01,사랑나눔케어노인복지센터,11,530,20091130,20091123
5014,31153000109,C02,사랑나눔케어노인복지센터,11,530,20091130,20091123
5015,31153000109,C06,사랑나눔케어노인복지센터,11,530,20091130,20091123
5016,31153000112,C01,개봉한마음재가센터,11,530,20091214,20091207
5017,31153000112,C02,개봉한마음재가센터,11,530,20091214,20091207
5018,31153000119,C01,효나눔노인복지센터,11,530,20100108,20100108
5019,31153000119,C02,효나눔노인복지센터,11,530,20100108,20100108
5020,31153000148,C01,효방문요양센터,11,530,20101221,20101221
5021,31153000148,C02,효방문요양센터,11,530,20101221,20101221
5022,31153000149,C01,가가호호방문요양센터,11,530,20110103,20110103
5023,31153000149,C02,가가호호방문요양센터,11,530,20110103,20110103
5024,31153000150,C05,빈첸시오방문간호센터,11,530,20110103,20110103
5025,31153000156,C01,(주)으뜸노인복지센터,11,530,20110608,20110608
5026,31153000156,C02,(주)으뜸노인복지센터,11,530,20110608,20110608
5027,31153000156,C05,(주)으뜸노인복지센터,11,530,20110608,20110608
5028,31153000156,C06,(주)으뜸노인복지센터,11,530,20110608,20110608
5029,31168000221,C01,강남베델재가복지센터,11,680,20161111,20161111
5030,31168000221,C02,강남베델재가복지센터,11,680,20161111,20161111
5031,31168000222,C01,강남효재가센터,11,680,20161125,20161125
5032,31168000222,C02,강남효재가센터,11,680,20161125,20161125
5033,31168000224,C01,가원노인복지센터(재가 · 요양),11,680,20170317,20170317
5034,31168000225,C01,자곡재가노인복지센터,11,680,20170323,20170323
5035,31168000225,C02,자곡재가노인복지센터,11,680,20170323,20170323
5036,31168000226,C01,강남어르신사랑 재가노인복지센터,11,680,20170418,20170418
5037,31168000227,C06,소야그린텍 서울사무소,11,680,20170523,20170523
5038,31168000228,C01,(주)강남실버재가복지센터,11,680,20170701,20170701
5039,31168000228,C02,(주)강남실버재가복지센터,11,680,20170701,20170701
5040,31168000234,C01,청담방문요양재가센터,11,680,20180101,20180101
5041,31168000234,C02,청담방문요양재가센터,11,680,20180101,20180101
5042,31168000235,C01,강남힐링재가복지센터,11,680,20180101,20180101
5043,31168000235,C02,강남힐링재가복지센터,11,680,20180101,20180101
5044,31168000238,C01,미소재가복지센터,11,680,20180126,20180126
5045,31168000238,C02,미소재가복지센터,11,680,20180126,20180126
5046,31168000239,C01,아이피엠씨재가방문요양센터,11,680,20180205,20180205
5047,31168000239,C02,아이피엠씨재가방문요양센터,11,680,20180205,20180205
5048,31168000239,C06,아이피엠씨재가방문요양센터,11,680,20180205,20180205
5049,31168000255,C01,모아케어재가요양센터,11,680,20180411,20180411
5050,31168000257,C01,강남간호방문요양센터,11,680,20180503,20180503
5051,31168000260,C01,기쁨재가노인복지센터,11,680,20180807,20180807
5052,31168000260,C02,기쁨재가노인복지센터,11,680,20180807,20180807
5053,31168000260,C06,기쁨재가노인복지센터,11,680,20180807,20180807
5054,31168000261,C01,엔젤재가복지센터,11,680,20180821,20180821
5055,31168000262,C06,인터파크비즈마켓 복지용구사업소,11,680,20180911,20180911
5056,31168000266,C01,정성방문요양센터,11,680,20181129,20181129
5057,31168000266,C02,정성방문요양센터,11,680,20181129,20181129
5058,31168000268,C01,강남논현재가노인복지센터,11,680,20190124,20190124
5059,31168000268,C02,강남논현재가노인복지센터,11,680,20190124,20190124
5060,31168000268,C05,강남논현재가노인복지센터,11,680,20190124,20190124
5061,31168000271,C01,한국재가복지센터(강남점),11,680,20190429,20190429
5062,31168000271,C02,한국재가복지센터(강남점),11,680,20190429,20190429
5063,31168000271,C05,한국재가복지센터(강남점),11,680,20190429,20190429
5064,31168000271,C06,한국재가복지센터(강남점),11,680,20190429,20190429
5065,31168000273,C01,압구정방문요양재가센터,11,680,20190603,20190603
5066,31168000273,C02,압구정방문요양재가센터,11,680,20190603,20190603
5067,31168000276,C01,케어링논현센터,11,680,20191202,20191202
5068,31168000276,C02,케어링논현센터,11,680,20191202,20191202
5069,31168000279,C01,골드시니어케어,11,680,20191209,20191209
5070,31168000279,C02,골드시니어케어,11,680,20191209,20191209
5071,31168000280,C01,케어링 강남센터,11,680,20191202,20191202
5072,31168000280,C02,케어링 강남센터,11,680,20191202,20191202
5073,31168000280,C05,케어링 강남센터,11,680,20191202,20191202
5074,31168000282,C01,함께재가노인복지센터,11,680,20191210,20191201
5075,31168000282,C02,함께재가노인복지센터,11,680,20191210,20191201
5076,31168000284,C01,암브로시아재가복지센터서울개포점,11,680,20191211,20191211
5077,31168000284,C02,암브로시아재가복지센터서울개포점,11,680,20191211,20191211
5078,31168000285,C01,다모아재가플러스센터,11,680,20191211,20191201
5079,31168000286,C01,A강남온누리재가복지센터,11,680,20191211,20191211
